Season,TeamA,TeamB,Target,avgOffRtg_TeamA,avgDefRtg_TeamA,avgNetRtg_TeamA,avgeFG_TeamA,avgTOV_TeamA,avgReb_TeamA,AvgWin_TeamA,Margin_TeamA,Seed_TeamA,avgOffRtg_TeamB,avgDefRtg_TeamB,avgNetRtg_TeamB,avgeFG_TeamB,avgTOV_TeamB,avgReb_TeamB,AvgWin_TeamB,Margin_TeamB,Seed_TeamB,OffRtgDIff,DefRtgDiff,NetRtgDiff,eFGDiff,SeedDiff
2004,1400,1462,0,1.1162,0.9608,0.1554,0.4955,0.1708,0.5426,0.7667,322,3,1.0676,0.9407,0.1269,0.5129,0.1884,0.5131,0.697,266,7,0.0486,0.0201,0.0285,-0.0174,-4
2004,1104,1163,0,1.0686,1.0056,0.0629,0.5172,0.1985,0.5127,0.5862,138,8,1.116,0.9091,0.207,0.5317,0.1946,0.559,0.8182,500,2,-0.0475,0.0966,-0.144,-0.0145,6
2004,1329,1386,1,1.1351,0.9345,0.2006,0.5601,0.1941,0.5307,0.8966,415,2,1.1427,0.9037,0.239,0.569,0.1713,0.4725,0.9643,456,1,-0.0076,0.0308,-0.0384,-0.009,1
2004,1181,1462,1,1.132,0.9162,0.2159,0.5351,0.2008,0.5163,0.8438,473,1,1.0676,0.9407,0.1269,0.5129,0.1884,0.5131,0.697,266,7,0.0645,-0.0245,0.089,0.0222,-6
2004,1210,1242,1,1.0659,0.9143,0.1516,0.5346,0.2107,0.4995,0.7188,345,3,1.0581,0.97,0.0881,0.5141,0.2036,0.5181,0.7143,187,4,0.0077,-0.0558,0.0635,0.0205,-1
2004,1163,1181,1,1.116,0.9091,0.207,0.5317,0.1946,0.559,0.8182,500,2,1.132,0.9162,0.2159,0.5351,0.2008,0.5163,0.8438,473,1,-0.016,-0.0071,-0.0089,-0.0034,1
2004,1210,1329,1,1.0659,0.9143,0.1516,0.5346,0.2107,0.4995,0.7188,345,3,1.1351,0.9345,0.2006,0.5601,0.1941,0.5307,0.8966,415,2,-0.0693,-0.0202,-0.049,-0.0254,1
2004,1163,1210,1,1.116,0.9091,0.207,0.5317,0.1946,0.559,0.8182,500,2,1.0659,0.9143,0.1516,0.5346,0.2107,0.4995,0.7188,345,3,0.0502,-0.0052,0.0554,-0.003,-1
2005,1105,1324,0,0.9419,0.9031,0.0388,0.4546,0.2068,0.469,0.5517,37,16,1.0629,1.1001,-0.0372,0.5071,0.1805,0.4861,0.3793,-91,16,-0.121,-0.197,0.076,-0.0525,0
2005,1112,1429,1,1.1067,0.9719,0.1348,0.528,0.2069,0.5297,0.8182,334,3,1.165,0.93,0.235,0.5945,0.1969,0.5563,0.7742,480,14,-0.0583,0.0419,-0.1002,-0.0664,-11
2005,1130,1335,1,1.0853,0.9715,0.1138,0.4892,0.193,0.5325,0.8571,227,4,1.0097,0.8954,0.1143,0.5004,0.2286,0.5353,0.7143,214,13,0.0756,0.0762,-0.0006,-0.0112,-9
2005,1153,1234,1,1.0908,0.9294,0.1615,0.4998,0.1914,0.5319,0.7742,372,7,1.0553,0.9654,0.0899,0.5235,0.2076,0.5118,0.6562,198,10,0.0355,-0.0361,0.0716,-0.0236,-3
2005,1211,1457,1,1.1584,1.0155,0.1428,0.5523,0.1973,0.5592,0.8621,287,3,1.0366,0.9215,0.1151,0.508,0.2156,0.5241,0.8276,224,14,0.1218,0.0941,0.0277,0.0443,-11
2005,1192,1228,0,1.0473,1.0022,0.0451,0.5068,0.194,0.5043,0.6129,101,16,1.1787,0.9187,0.26,0.5635,0.1664,0.5295,0.9697,571,1,-0.1315,0.0835,-0.215,-0.0568,15
2005,1184,1246,0,1.0483,0.9998,0.0485,0.5299,0.2086,0.5128,0.7037,78,15,1.0808,0.9053,0.1755,0.519,0.1919,0.5142,0.8333,355,2,-0.0326,0.0944,-0.127,0.0109,13
2005,1305,1400,1,1.0302,0.9187,0.1116,0.4889,0.2149,0.5531,0.7931,204,9,1.1149,0.9828,0.1322,0.5285,0.205,0.54,0.6552,242,8,-0.0847,-0.0641,-0.0206,-0.0396,1
2005,1310,1328,0,1.1632,1.071,0.0923,0.508,0.1733,0.5502,0.6897,203,14,1.1166,0.9375,0.1792,0.5432,0.2035,0.5311,0.7742,384,3,0.0466,0.1335,-0.0869,-0.0351,11
2005,1334,1338,1,1.1171,0.9725,0.1445,0.5636,0.215,0.5505,0.8966,257,8,1.1105,0.9691,0.1413,0.5284,0.224,0.5656,0.7143,263,9,0.0066,0.0034,0.0032,0.0352,-1
2005,1403,1417,1,1.0831,0.9779,0.1051,0.5099,0.1798,0.4916,0.6667,239,6,1.0365,0.9955,0.041,0.5148,0.2243,0.5319,0.6429,72,11,0.0466,-0.0175,0.0641,-0.0049,-5
2005,1261,1412,0,1.0964,1.0423,0.054,0.5232,0.1928,0.5321,0.6897,129,6,1.0651,0.9811,0.084,0.5106,0.182,0.4659,0.6774,194,11,0.0313,0.0612,-0.03,0.0125,-5
2005,1428,1431,1,1.1117,0.942,0.1697,0.5609,0.238,0.5901,0.8333,313,6,1.1156,0.9871,0.1286,0.5172,0.1805,0.512,0.7812,293,11,-0.0039,-0.0451,0.0411,0.0437,-5
2005,1151,1448,0,0.9974,0.9705,0.0269,0.494,0.2463,0.5637,0.6296,78,15,1.1607,1.0173,0.1435,0.5584,0.1994,0.5484,0.8387,350,2,-0.1633,-0.0468,-0.1165,-0.0644,13
2005,1285,1449,0,0.9965,0.9809,0.0155,0.5155,0.2433,0.5231,0.5714,7,16,1.1492,0.99,0.1593,0.542,0.1949,0.5288,0.8387,397,1,-0.1527,-0.009,-0.1437,-0.0265,15
2005,1166,1452,0,1.1032,0.9954,0.1077,0.5339,0.1833,0.4794,0.697,216,10,1.0843,1.0116,0.0728,0.5269,0.1749,0.4732,0.6774,140,7,0.0188,-0.0161,0.0349,0.007,3
2005,1104,1454,0,1.1398,0.9778,0.162,0.5552,0.1915,0.5379,0.7667,318,5,1.0698,0.9261,0.1437,0.5058,0.1989,0.5095,0.8148,265,12,0.07,0.0518,0.0182,0.0494,-7
2005,1137,1242,1,0.9966,0.91,0.0866,0.5193,0.2461,0.5036,0.7097,159,14,1.0895,0.9572,0.1323,0.5385,0.2088,0.5228,0.7931,296,3,-0.0928,-0.0472,-0.0456,-0.0193,11
2005,1163,1416,1,1.0857,0.9318,0.1539,0.5071,0.2106,0.5704,0.7586,344,2,1.0834,1.0287,0.0548,0.5458,0.2403,0.5406,0.7241,92,15,0.0023,-0.0968,0.0991,-0.0387,-13
2005,1175,1181,0,1.0136,1.0041,0.0095,0.4985,0.2262,0.4677,0.5938,18,16,1.1238,0.9214,0.2024,0.5277,0.1915,0.5116,0.8333,419,1,-0.1103,0.0827,-0.1929,-0.0292,15
2005,1196,1325,1,1.1379,0.9268,0.211,0.5577,0.1999,0.5461,0.7667,424,4,1.0777,1.0196,0.0581,0.5193,0.1953,0.493,0.6774,119,13,0.0602,-0.0927,0.1529,0.0384,-9
2005,1203,1210,0,1.0862,0.9446,0.1416,0.5257,0.2095,0.5245,0.7586,299,12,1.0357,0.9167,0.119,0.5065,0.213,0.5202,0.6333,248,5,0.0504,0.0279,0.0226,0.0192,7
2005,1235,1278,1,1.0019,0.9276,0.0743,0.475,0.1893,0.4961,0.6207,123,9,1.011,0.9247,0.0863,0.5088,0.2382,0.5227,0.6774,174,8,-0.0091,0.003,-0.0121,-0.0338,1
2005,1257,1418,1,1.1406,0.8959,0.2447,0.5503,0.2056,0.5358,0.871,555,4,1.0379,0.9798,0.0581,0.4988,0.2213,0.5242,0.6552,120,13,0.1027,-0.0839,0.1866,0.0515,-9
2005,1277,1330,1,1.1545,0.9453,0.2092,0.5557,0.2044,0.5649,0.7857,412,5,1.0523,0.8925,0.1598,0.4948,0.1808,0.5104,0.8438,314,12,0.1021,0.0528,0.0493,0.0609,-7
2005,1280,1390,1,1.0438,0.9545,0.0893,0.4954,0.2199,0.5602,0.6875,206,9,1.0093,0.984,0.0254,0.4742,0.2026,0.5063,0.6,62,8,0.0345,-0.0295,0.064,0.0211,1
2005,1150,1301,0,1.0908,0.9937,0.0971,0.5014,0.1827,0.5096,0.75,176,7,1.1144,1.003,0.1114,0.5406,0.185,0.4855,0.5938,239,10,-0.0236,-0.0093,-0.0142,-0.0392,-3
2005,1314,1324,1,1.1465,0.9186,0.2279,0.5597,0.2142,0.555,0.871,574,1,1.0629,1.1001,-0.0372,0.5071,0.1805,0.4861,0.3793,-91,16,0.0836,-0.1815,0.2652,0.0526,-15
2005,1329,1368,1,1.1518,0.9836,0.1681,0.5629,0.2021,0.5372,0.7931,355,2,0.9763,0.897,0.0793,0.4889,0.2251,0.4999,0.7037,135,15,0.1755,0.0867,0.0888,0.074,-13
2005,1356,1388,1,1.0423,0.9353,0.107,0.5039,0.1994,0.5059,0.7812,217,7,1.0373,0.9664,0.0709,0.5062,0.2308,0.5228,0.7419,146,10,0.005,-0.0311,0.036,-0.0023,-3
2005,1393,1436,0,1.1129,0.9691,0.1438,0.5292,0.197,0.5301,0.8182,354,4,1.1013,0.9376,0.1637,0.5184,0.1784,0.5405,0.8,320,13,0.0116,0.0316,-0.0199,0.0107,-9
2005,1307,1437,0,1.1289,0.9734,0.1555,0.5839,0.2048,0.5186,0.8065,339,12,1.1218,0.9349,0.1869,0.5086,0.1917,0.5321,0.7586,322,5,0.0071,0.0385,-0.0314,0.0754,7
2005,1320,1458,0,1.0929,1.0003,0.0926,0.5482,0.1751,0.5036,0.6667,171,11,1.0552,0.9408,0.1144,0.5071,0.1793,0.5283,0.7333,226,6,0.0377,0.0596,-0.0218,0.0411,5
2005,1112,1412,1,1.1067,0.9719,0.1348,0.528,0.2069,0.5297,0.8182,334,3,1.0651,0.9811,0.084,0.5106,0.182,0.4659,0.6774,194,11,0.0416,-0.0092,0.0508,0.0174,-8
2005,1228,1305,1,1.1787,0.9187,0.26,0.5635,0.1664,0.5295,0.9697,571,1,1.0302,0.9187,0.1116,0.4889,0.2149,0.5531,0.7931,204,9,0.1485,0.0001,0.1485,0.0746,-8
2005,1153,1246,0,1.0908,0.9294,0.1615,0.4998,0.1914,0.5319,0.7742,372,7,1.0808,0.9053,0.1755,0.519,0.1919,0.5142,0.8333,355,2,0.01,0.024,-0.014,-0.0192,5
2005,1211,1403,0,1.1584,1.0155,0.1428,0.5523,0.1973,0.5592,0.8621,287,3,1.0831,0.9779,0.1051,0.5099,0.1798,0.4916,0.6667,239,6,0.0753,0.0376,0.0377,0.0424,-3
2005,1328,1428,0,1.1166,0.9375,0.1792,0.5432,0.2035,0.5311,0.7742,384,3,1.1117,0.942,0.1697,0.5609,0.238,0.5901,0.8333,313,6,0.0049,-0.0045,0.0094,-0.0178,-3
2005,1334,1449,0,1.1171,0.9725,0.1445,0.5636,0.215,0.5505,0.8966,257,8,1.1492,0.99,0.1593,0.542,0.1949,0.5288,0.8387,397,1,-0.0321,-0.0174,-0.0147,0.0217,7
2005,1448,1452,0,1.1607,1.0173,0.1435,0.5584,0.1994,0.5484,0.8387,350,2,1.0843,1.0116,0.0728,0.5269,0.1749,0.4732,0.6774,140,7,0.0764,0.0057,0.0707,0.0315,-5
2005,1130,1454,0,1.0853,0.9715,0.1138,0.4892,0.193,0.5325,0.8571,227,4,1.0698,0.9261,0.1437,0.5058,0.1989,0.5095,0.8148,265,12,0.0155,0.0455,-0.03,-0.0166,-8
2005,1181,1280,1,1.1238,0.9214,0.2024,0.5277,0.1915,0.5116,0.8333,419,1,1.0438,0.9545,0.0893,0.4954,0.2199,0.5602,0.6875,206,9,0.08,-0.0331,0.1131,0.0323,-8
2005,1210,1257,0,1.0357,0.9167,0.119,0.5065,0.213,0.5202,0.6333,248,5,1.1406,0.8959,0.2447,0.5503,0.2056,0.5358,0.871,555,4,-0.1049,0.0208,-0.1257,-0.0438,1
2005,1277,1436,1,1.1545,0.9453,0.2092,0.5557,0.2044,0.5649,0.7857,412,5,1.1013,0.9376,0.1637,0.5184,0.1784,0.5405,0.8,320,13,0.0532,0.0077,0.0455,0.0373,-8
2005,1163,1301,0,1.0857,0.9318,0.1539,0.5071,0.2106,0.5704,0.7586,344,2,1.1144,1.003,0.1114,0.5406,0.185,0.4855,0.5938,239,10,-0.0287,-0.0712,0.0425,-0.0334,-8
2005,1235,1314,0,1.0019,0.9276,0.0743,0.475,0.1893,0.4961,0.6207,123,9,1.1465,0.9186,0.2279,0.5597,0.2142,0.555,0.871,574,1,-0.1447,0.009,-0.1537,-0.0847,8
2005,1329,1356,1,1.1518,0.9836,0.1681,0.5629,0.2021,0.5372,0.7931,355,2,1.0423,0.9353,0.107,0.5039,0.1994,0.5059,0.7812,217,7,0.1095,0.0483,0.0612,0.0589,-5
2005,1196,1437,0,1.1379,0.9268,0.211,0.5577,0.1999,0.5461,0.7667,424,4,1.1218,0.9349,0.1869,0.5086,0.1917,0.5321,0.7586,322,5,0.0161,-0.0081,0.0242,0.0492,-1
2005,1137,1458,0,0.9966,0.91,0.0866,0.5193,0.2461,0.5036,0.7097,159,14,1.0552,0.9408,0.1144,0.5071,0.1793,0.5283,0.7333,226,6,-0.0585,-0.0307,-0.0278,0.0122,8
2005,1112,1329,1,1.1067,0.9719,0.1348,0.528,0.2069,0.5297,0.8182,334,3,1.1518,0.9836,0.1681,0.5629,0.2021,0.5372,0.7931,355,2,-0.0451,-0.0117,-0.0333,-0.0348,1
2005,1228,1454,1,1.1787,0.9187,0.26,0.5635,0.1664,0.5295,0.9697,571,1,1.0698,0.9261,0.1437,0.5058,0.1989,0.5095,0.8148,265,12,0.1089,-0.0073,0.1163,0.0577,-11
2005,1257,1449,1,1.1406,0.8959,0.2447,0.5503,0.2056,0.5358,0.871,555,4,1.1492,0.99,0.1593,0.542,0.1949,0.5288,0.8387,397,1,-0.0086,-0.094,0.0855,0.0084,3
2005,1403,1452,0,1.0831,0.9779,0.1051,0.5099,0.1798,0.4916,0.6667,239,6,1.0843,1.0116,0.0728,0.5269,0.1749,0.4732,0.6774,140,7,-0.0013,-0.0336,0.0323,-0.017,-1
2005,1246,1428,1,1.0808,0.9053,0.1755,0.519,0.1919,0.5142,0.8333,355,2,1.1117,0.942,0.1697,0.5609,0.238,0.5901,0.8333,313,6,-0.0309,-0.0367,0.0058,-0.0419,-4
2005,1181,1277,0,1.1238,0.9214,0.2024,0.5277,0.1915,0.5116,0.8333,419,1,1.1545,0.9453,0.2092,0.5557,0.2044,0.5649,0.7857,412,5,-0.0306,-0.0239,-0.0068,-0.028,-4
2005,1314,1437,1,1.1465,0.9186,0.2279,0.5597,0.2142,0.555,0.871,574,1,1.1218,0.9349,0.1869,0.5086,0.1917,0.5321,0.7586,322,5,0.0248,-0.0163,0.0411,0.0511,-4
2005,1301,1458,0,1.1144,1.003,0.1114,0.5406,0.185,0.4855,0.5938,239,10,1.0552,0.9408,0.1144,0.5071,0.1793,0.5283,0.7333,226,6,0.0592,0.0623,-0.0031,0.0335,4
2005,1112,1228,0,1.1067,0.9719,0.1348,0.528,0.2069,0.5297,0.8182,334,3,1.1787,0.9187,0.26,0.5635,0.1664,0.5295,0.9697,571,1,-0.072,0.0532,-0.1252,-0.0355,2
2005,1257,1452,1,1.1406,0.8959,0.2447,0.5503,0.2056,0.5358,0.871,555,4,1.0843,1.0116,0.0728,0.5269,0.1749,0.4732,0.6774,140,7,0.0563,-0.1156,0.1719,0.0234,-3
2005,1246,1277,0,1.0808,0.9053,0.1755,0.519,0.1919,0.5142,0.8333,355,2,1.1545,0.9453,0.2092,0.5557,0.2044,0.5649,0.7857,412,5,-0.0736,-0.04,-0.0337,-0.0367,-3
2005,1314,1458,1,1.1465,0.9186,0.2279,0.5597,0.2142,0.555,0.871,574,1,1.0552,0.9408,0.1144,0.5071,0.1793,0.5283,0.7333,226,6,0.0914,-0.0221,0.1135,0.0526,-5
2005,1228,1257,1,1.1787,0.9187,0.26,0.5635,0.1664,0.5295,0.9697,571,1,1.1406,0.8959,0.2447,0.5503,0.2056,0.5358,0.871,555,4,0.0381,0.0228,0.0153,0.0132,-3
2005,1277,1314,0,1.1545,0.9453,0.2092,0.5557,0.2044,0.5649,0.7857,412,5,1.1465,0.9186,0.2279,0.5597,0.2142,0.555,0.871,574,1,0.0079,0.0267,-0.0187,-0.0039,4
2005,1228,1314,0,1.1787,0.9187,0.26,0.5635,0.1664,0.5295,0.9697,571,1,1.1465,0.9186,0.2279,0.5597,0.2142,0.555,0.871,574,1,0.0322,0.0001,0.0321,0.0039,0
2006,1214,1284,0,0.9558,0.9173,0.0385,0.4718,0.2315,0.5303,0.5161,93,16,0.9604,0.9428,0.0176,0.5067,0.2252,0.4709,0.5625,27,16,-0.0046,-0.0255,0.0209,-0.0349,0
2006,1104,1266,1,1.0666,1.0262,0.0404,0.5062,0.207,0.5305,0.5862,82,10,1.0634,1.0051,0.0584,0.528,0.2123,0.4975,0.6552,132,7,0.0032,0.0211,-0.0179,-0.0217,3
2006,1130,1334,1,1.1389,1.0301,0.1087,0.5454,0.2025,0.5299,0.7812,245,4,1.1098,0.9506,0.1592,0.5476,0.1888,0.5213,0.7586,294,13,0.029,0.0795,-0.0505,-0.0022,-9
2006,1181,1380,1,1.1486,0.963,0.1856,0.5658,0.185,0.4789,0.9091,447,1,0.9512,0.93,0.0213,0.4796,0.2541,0.522,0.6129,39,16,0.1973,0.033,0.1643,0.0862,-15
2006,1196,1375,1,1.1409,0.9269,0.2139,0.5755,0.2143,0.5243,0.8182,478,3,1.0876,0.9602,0.1275,0.5329,0.1931,0.5005,0.7931,238,14,0.0533,-0.0332,0.0865,0.0426,-11
2006,1203,1423,1,1.0937,0.9223,0.1714,0.5259,0.1942,0.5284,0.9286,344,8,1.0297,0.8912,0.1385,0.4867,0.1879,0.5168,0.7812,278,9,0.064,0.0311,0.0329,0.0392,-1
2006,1211,1462,1,1.1426,1.0343,0.1083,0.5281,0.1893,0.5261,0.9,229,3,1.0886,0.9564,0.1322,0.5288,0.1982,0.5175,0.6774,264,14,0.054,0.078,-0.0239,-0.0008,-11
2006,1102,1228,0,1.1222,0.9544,0.1678,0.5806,0.1906,0.4573,0.7857,250,13,1.0826,0.9148,0.1678,0.5232,0.1915,0.544,0.8065,368,4,0.0397,0.0396,0.0,0.0573,9
2006,1231,1361,1,1.0497,0.9666,0.083,0.5414,0.2167,0.5101,0.6207,153,6,1.0936,0.9907,0.1029,0.5273,0.2184,0.524,0.7333,214,11,-0.0439,-0.0241,-0.0198,0.0141,-5
2006,1233,1261,0,1.1129,1.0021,0.1108,0.5426,0.2066,0.5207,0.7667,253,13,1.0641,0.9413,0.1228,0.513,0.2198,0.5601,0.7333,286,4,0.0488,0.0608,-0.012,0.0296,9
2006,1285,1305,1,1.1193,1.0121,0.1072,0.5617,0.2012,0.5247,0.7778,184,12,1.0712,0.9305,0.1407,0.5015,0.191,0.5287,0.8387,280,5,0.0481,0.0816,-0.0335,0.0601,7
2006,1397,1457,1,1.1129,1.006,0.1069,0.541,0.1755,0.4775,0.75,214,2,1.0796,0.9096,0.17,0.5163,0.2085,0.5379,0.75,327,15,0.0333,0.0963,-0.0631,0.0247,-13
2006,1393,1401,0,1.0281,0.9747,0.0535,0.5078,0.2151,0.5043,0.6765,131,5,1.0389,0.9131,0.1259,0.5122,0.2022,0.4911,0.7241,254,12,-0.0108,0.0616,-0.0724,-0.0044,-7
2006,1125,1417,0,1.1198,1.0337,0.0861,0.5799,0.2236,0.5089,0.6667,177,15,1.0809,0.9322,0.1488,0.5447,0.2293,0.5435,0.8182,312,2,0.0389,0.1015,-0.0627,0.0353,13
2006,1429,1449,0,1.108,0.993,0.115,0.5637,0.202,0.5103,0.7333,214,12,1.1209,0.9527,0.1682,0.5261,0.2036,0.5525,0.8,389,5,-0.0129,0.0403,-0.0532,0.0376,7
2006,1328,1454,0,1.0857,0.991,0.0947,0.5057,0.225,0.5707,0.7143,156,6,1.0711,0.9605,0.1106,0.4923,0.1981,0.5433,0.7143,218,11,0.0146,0.0305,-0.0159,0.0135,-5
2006,1371,1455,0,1.0086,0.9853,0.0233,0.4622,0.1994,0.5179,0.6207,40,10,1.0651,0.9591,0.1059,0.5033,0.2011,0.5377,0.7419,210,7,-0.0565,0.0262,-0.0826,-0.0412,3
2006,1112,1458,1,1.0245,0.9618,0.0628,0.4783,0.1894,0.493,0.6129,151,8,1.0565,0.9651,0.0914,0.4873,0.1736,0.5161,0.6333,189,9,-0.032,-0.0034,-0.0286,-0.009,-1
2006,1133,1242,1,1.0151,0.9148,0.1002,0.497,0.2158,0.5232,0.6667,217,13,1.0598,0.8736,0.1862,0.5252,0.223,0.532,0.7742,412,4,-0.0447,0.0412,-0.086,-0.0282,9
2006,1116,1137,0,1.0723,0.9459,0.1264,0.5119,0.1915,0.5009,0.7097,287,8,1.0425,0.8714,0.1711,0.5366,0.2265,0.519,0.8621,309,9,0.0298,0.0745,-0.0447,-0.0247,-1
2006,1107,1163,0,1.0562,0.9853,0.071,0.5184,0.217,0.519,0.6774,142,16,1.1241,0.9091,0.2149,0.5129,0.1979,0.5666,0.9,477,1,-0.0678,0.0761,-0.144,0.0055,15
2006,1206,1277,1,1.0696,0.9036,0.1661,0.5442,0.204,0.5206,0.7667,317,11,1.0935,1.0173,0.0762,0.5304,0.2087,0.544,0.6562,174,6,-0.0239,-0.1137,0.0898,0.0138,5
2006,1207,1320,1,1.1153,0.9844,0.1309,0.5431,0.1944,0.528,0.7,214,7,1.0386,0.9372,0.1014,0.5198,0.1972,0.5128,0.7,204,10,0.0767,0.0472,0.0295,0.0233,-3
2006,1246,1412,1,1.0689,0.9962,0.0726,0.5206,0.201,0.5203,0.6364,160,8,1.0427,0.9347,0.108,0.5168,0.1809,0.44,0.7931,247,9,0.0262,0.0615,-0.0354,0.0038,-1
2006,1272,1331,1,1.0844,0.8858,0.1986,0.5106,0.2112,0.5457,0.9091,496,1,1.0877,0.9849,0.1028,0.5174,0.2089,0.5391,0.6452,202,16,-0.0033,-0.099,0.0958,-0.0068,-15
2006,1143,1301,0,1.0521,0.9924,0.0597,0.5033,0.1888,0.512,0.6667,134,7,1.1102,0.9902,0.12,0.5605,0.1992,0.4812,0.7,241,10,-0.058,0.0022,-0.0602,-0.0572,-3
2006,1293,1314,0,1.0875,0.9371,0.1504,0.5172,0.1898,0.5224,0.7931,281,14,1.1111,0.9611,0.1501,0.5435,0.2279,0.5568,0.7586,333,3,-0.0237,-0.024,0.0003,-0.0263,11
2006,1234,1322,0,0.9879,0.8774,0.1105,0.4866,0.2198,0.5222,0.7576,252,3,1.0632,0.9821,0.081,0.5234,0.2203,0.5091,0.7586,179,14,-0.0753,-0.1048,0.0295,-0.0368,-11
2006,1172,1326,0,1.1031,1.0198,0.0833,0.526,0.1932,0.5458,0.6296,146,15,1.1118,0.951,0.1608,0.545,0.1804,0.4974,0.8333,336,2,-0.0087,0.0688,-0.0776,-0.019,13
2006,1245,1338,0,1.0559,0.9624,0.0935,0.5064,0.1952,0.5205,0.75,222,12,1.073,0.9356,0.1374,0.5082,0.2059,0.56,0.7742,300,5,-0.0171,0.0269,-0.0439,-0.0018,7
2006,1335,1400,0,1.0235,0.9031,0.1204,0.5085,0.2023,0.4957,0.7037,241,15,1.1352,0.9024,0.2328,0.5311,0.2033,0.5727,0.8182,529,2,-0.1117,0.0007,-0.1124,-0.0226,13
2006,1284,1437,0,0.9604,0.9428,0.0176,0.5067,0.2252,0.4709,0.5625,27,16,1.1291,0.9554,0.1737,0.5061,0.1658,0.5098,0.8621,337,1,-0.1688,-0.0126,-0.1561,0.0005,15
2006,1356,1452,0,0.9699,0.8783,0.0915,0.4695,0.2276,0.5082,0.7097,156,11,1.1016,1.014,0.0876,0.534,0.1305,0.4219,0.6552,163,6,-0.1317,-0.1357,0.004,-0.0645,5
2006,1130,1285,1,1.1389,1.0301,0.1087,0.5454,0.2025,0.5299,0.7812,245,4,1.1193,1.0121,0.1072,0.5617,0.2012,0.5247,0.7778,184,12,0.0196,0.0181,0.0015,-0.0163,-8
2006,1181,1203,1,1.1486,0.963,0.1856,0.5658,0.185,0.4789,0.9091,447,1,1.0937,0.9223,0.1714,0.5259,0.1942,0.5284,0.9286,344,8,0.0549,0.0407,0.0142,0.0399,-7
2006,1196,1454,1,1.1409,0.9269,0.2139,0.5755,0.2143,0.5243,0.8182,478,3,1.0711,0.9605,0.1106,0.4923,0.1981,0.5433,0.7143,218,11,0.0698,-0.0336,0.1034,0.0833,-8
2006,1211,1231,1,1.1426,1.0343,0.1083,0.5281,0.1893,0.5261,0.9,229,3,1.0497,0.9666,0.083,0.5414,0.2167,0.5101,0.6207,153,6,0.0929,0.0677,0.0252,-0.0133,-3
2006,1261,1401,1,1.0641,0.9413,0.1228,0.513,0.2198,0.5601,0.7333,286,4,1.0389,0.9131,0.1259,0.5122,0.2022,0.4911,0.7241,254,12,0.0252,0.0283,-0.0031,0.0008,-8
2006,1104,1417,0,1.0666,1.0262,0.0404,0.5062,0.207,0.5305,0.5862,82,10,1.0809,0.9322,0.1488,0.5447,0.2293,0.5435,0.8182,312,2,-0.0143,0.0941,-0.1083,-0.0384,8
2006,1228,1449,0,1.0826,0.9148,0.1678,0.5232,0.1915,0.544,0.8065,368,4,1.1209,0.9527,0.1682,0.5261,0.2036,0.5525,0.8,389,5,-0.0383,-0.0379,-0.0004,-0.0029,-1
2006,1397,1455,0,1.1129,1.006,0.1069,0.541,0.1755,0.4775,0.75,214,2,1.0651,0.9591,0.1059,0.5033,0.2011,0.5377,0.7419,210,7,0.0478,0.0468,0.001,0.0377,-5
2006,1133,1338,1,1.0151,0.9148,0.1002,0.497,0.2158,0.5232,0.6667,217,13,1.073,0.9356,0.1374,0.5082,0.2059,0.56,0.7742,300,5,-0.058,-0.0207,-0.0372,-0.0112,8
2006,1163,1246,1,1.1241,0.9091,0.2149,0.5129,0.1979,0.5666,0.9,477,1,1.0689,0.9962,0.0726,0.5206,0.201,0.5203,0.6364,160,8,0.0552,-0.0871,0.1423,-0.0077,-7
2006,1206,1314,1,1.0696,0.9036,0.1661,0.5442,0.204,0.5206,0.7667,317,11,1.1111,0.9611,0.1501,0.5435,0.2279,0.5568,0.7586,333,3,-0.0415,-0.0575,0.016,0.0008,8
2006,1207,1326,1,1.1153,0.9844,0.1309,0.5431,0.1944,0.528,0.7,214,7,1.1118,0.951,0.1608,0.545,0.1804,0.4974,0.8333,336,2,0.0035,0.0334,-0.03,-0.0019,5
2006,1137,1272,0,1.0425,0.8714,0.1711,0.5366,0.2265,0.519,0.8621,309,9,1.0844,0.8858,0.1986,0.5106,0.2112,0.5457,0.9091,496,1,-0.0419,-0.0144,-0.0275,0.026,8
2006,1301,1400,0,1.1102,0.9902,0.12,0.5605,0.1992,0.4812,0.7,241,10,1.1352,0.9024,0.2328,0.5311,0.2033,0.5727,0.8182,529,2,-0.025,0.0878,-0.1128,0.0294,8
2006,1112,1437,0,1.0245,0.9618,0.0628,0.4783,0.1894,0.493,0.6129,151,8,1.1291,0.9554,0.1737,0.5061,0.1658,0.5098,0.8621,337,1,-0.1046,0.0063,-0.1109,-0.0278,7
2006,1322,1452,0,1.0632,0.9821,0.081,0.5234,0.2203,0.5091,0.7586,179,14,1.1016,1.014,0.0876,0.534,0.1305,0.4219,0.6552,163,6,-0.0384,-0.0319,-0.0065,-0.0106,8
2006,1181,1261,0,1.1486,0.963,0.1856,0.5658,0.185,0.4789,0.9091,447,1,1.0641,0.9413,0.1228,0.513,0.2198,0.5601,0.7333,286,4,0.0845,0.0217,0.0628,0.0528,-3
2006,1133,1272,0,1.0151,0.9148,0.1002,0.497,0.2158,0.5232,0.6667,217,13,1.0844,0.8858,0.1986,0.5106,0.2112,0.5457,0.9091,496,1,-0.0693,0.029,-0.0983,-0.0136,12
